Regen 1
5,00000	0,00000
10,00000	0,00000
15,00000	0,00000
20,00000	0,00000
25,00000	0,00000
30,00000	0,00000
35,00000	0,00000
40,00000	0,00000
45,00000	0,00000
50,00000	0,00000
55,00000	0,00000
60,00000	0,00000
65,00000	0,00000
70,00000	0,00000
75,00000	0,00000
80,00000	0,00000
85,00000	0,00000
90,00000	0,00000
95,00000	0,00000
100,00000	0,00000
105,00000	0,00000
110,00000	0,00000
115,00000	0,00000
120,00000	0,00000
125,00000	0,00000
130,00000	0,00000
135,00000	0,00000
140,00000	0,00000
145,00000	0,00000
150,00000	0,00000
155,00000	0,00000
160,00000	0,00000
165,00000	0,00000
170,00000	0,00000
175,00000	0,00000
180,00000	0,00000
185,00000	0,00000
190,00000	0,00000
195,00000	0,00000
200,00000	0,00000
205,00000	0,00000
210,00000	0,00000
215,00000	0,00000
220,00000	0,00000
225,00000	0,00000
230,00000	0,00000
235,00000	0,00000
240,00000	0,00000
245,00000	0,00000
250,00000	0,00000
255,00000	0,00000
260,00000	0,00000
265,00000	0,00000
270,00000	0,00000
275,00000	0,00000
280,00000	0,00000
285,00000	0,00000
290,00000	0,00000
295,00000	0,00000
300,00000	0,00000
305,00000	0,00000
310,00000	0,00000
315,00000	0,00000
320,00000	0,00000
325,00000	0,00000
330,00000	0,00000
335,00000	0,00000
340,00000	0,00000
345,00000	0,00000
350,00000	0,00000
355,00000	0,00000
360,00000	0,00000
365,00000	0,00000
370,00000	0,00000
375,00000	0,00000
380,00000	0,00000
385,00000	0,00000
390,00000	0,00000
395,00000	0,00000
400,00000	0,00000
405,00000	0,00000
410,00000	0,00000
415,00000	0,00000
420,00000	0,00000
425,00000	0,00000
430,00000	0,00000
435,00000	0,00000
440,00000	0,00000
445,00000	0,00000
450,00000	0,00000
455,00000	0,00000
460,00000	0,00000
465,00000	0,00000
470,00000	0,00000
475,00000	0,00000
480,00000	0,00000
485,00000	0,00000
490,00000	0,00000
495,00000	0,00000
500,00000	0,00000
505,00000	0,00000
510,00000	0,00000
515,00000	0,00000
520,00000	0,00000
525,00000	0,00000
530,00000	0,00000
535,00000	0,00000
540,00000	0,00000
545,00000	0,00000
550,00000	0,00000
555,00000	0,00000
560,00000	0,00000
565,00000	0,00000
570,00000	0,00000
575,00000	0,00000
580,00000	0,00000
585,00000	0,00000
590,00000	0,00000
595,00000	0,00000
600,00000	0,00000
605,00000	0,00000
610,00000	0,00000
615,00000	0,00000
620,00000	0,00000
625,00000	0,00000
630,00000	0,00000
635,00000	0,00000
640,00000	0,00000
645,00000	0,00000
650,00000	0,00000
655,00000	0,00000
660,00000	0,00000
665,00000	0,00000
670,00000	0,00000
675,00000	0,00000
680,00000	0,00000
685,00000	0,00000
690,00000	0,00000
695,00000	0,00000
700,00000	0,00000
705,00000	0,00000
710,00000	0,00000
715,00000	0,00000
720,00000	0,00000
725,00000	0,00000
730,00000	0,00000
735,00000	0,00000
740,00000	0,00000
745,00000	0,00000
750,00000	0,00000
755,00000	0,00000
760,00000	0,00000
765,00000	0,00000
770,00000	0,00000
775,00000	0,00000
780,00000	0,00000
785,00000	0,00000
790,00000	0,00000
795,00000	0,00000
800,00000	0,00000
805,00000	0,00000
810,00000	0,00000
815,00000	0,00000
820,00000	0,00000
825,00000	0,00000
830,00000	0,00000
835,00000	0,00000
840,00000	0,00000
845,00000	0,00000
850,00000	0,00000
855,00000	0,00000
860,00000	0,00000
865,00000	0,00000
870,00000	0,00000
875,00000	0,00000
880,00000	0,00000
885,00000	0,00000
890,00000	0,00000
895,00000	0,00000
900,00000	0,00000
905,00000	0,00000
910,00000	0,00000
915,00000	0,00000
920,00000	0,00000
925,00000	0,00000
930,00000	0,00000
935,00000	0,00000
940,00000	0,00000
945,00000	0,00000
950,00000	0,00000
955,00000	0,00000
960,00000	0,00000
965,00000	0,00000
970,00000	0,00000
975,00000	0,00000
980,00000	0,00000
985,00000	0,00000
990,00000	0,00000
995,00000	0,00000
1000,00000	0,00000
1005,00000	0,00000
1010,00000	0,00000
1015,00000	0,00000
1020,00000	0,00000
1025,00000	0,00000
1030,00000	0,00000
1035,00000	0,00000
1040,00000	0,00000
1045,00000	0,00000
1050,00000	0,00000
1055,00000	0,00000
1060,00000	0,00000
1065,00000	0,00000
1070,00000	0,00000
1075,00000	0,00000
1080,00000	0,00000
1085,00000	0,00000
1090,00000	0,00000
1095,00000	0,00000
1100,00000	0,00000
1105,00000	0,00000
1110,00000	0,00000
1115,00000	0,00000
1120,00000	0,00000
1125,00000	0,00000
1130,00000	0,00000
1135,00000	0,00000
1140,00000	0,00000
1145,00000	0,00000
1150,00000	0,00001
1155,00000	0,00001
1160,00000	0,00002
1165,00000	0,00004
1170,00000	0,00008
1175,00000	0,00016
1180,00000	0,00030
1185,00000	0,00058
1190,00000	0,00113
1195,00000	0,00217
1200,00000	0,00415
1205,00000	0,00778
1210,00000	0,01432
1215,00000	0,02577
1220,00000	0,04531
1225,00000	0,07790
1230,00000	0,13114
1235,00000	0,21649
1240,00000	0,35107
1245,00000	0,56007
1250,00000	0,88002
1255,00000	1,36332
1260,00000	2,08431
1265,00000	3,14749
1270,00000	4,69897
1275,00000	6,94179
1280,00000	10,15696
1285,00000	14,73171
1290,00000	21,19701
1295,00000	30,27666
1300,00000	42,94924
1305,00000	60,52300
1310,00000	84,71976
1315,00000	117,75790
1320,00000	162,41203
1325,00000	221,98085
1330,00000	300,22406
1335,00000	401,10626
1340,00000	528,31061
1345,00000	684,59729
1350,00000	871,09558
1355,00000	1086,75708
1360,00000	1328,12524
1365,00000	1589,68738
1370,00000	1864,92566
1375,00000	2147,17676
1380,00000	2430,56714
1385,00000	2710,24634
1390,00000	2982,55518
1395,00000	3245,11768
1400,00000	3496,77173
1405,00000	3736,79346
1410,00000	3965,07227
1415,00000	4181,85449
1420,00000	4387,51855
1425,00000	4582,50830
1430,00000	4767,29834
1435,00000	4942,36572
1440,00000	5108,17041
1445,00000	5265,15967
1450,00000	5413,77002
1455,00000	5554,42969
1460,00000	5687,55859
1465,00000	5813,56592
1470,00000	5932,84863
1475,00000	6045,79102
1480,00000	6152,76221
1485,00000	6254,11328
1490,00000	6350,17627
1495,00000	6441,26465
1500,00000	6527,66895
1505,00000	6609,65967
1510,00000	6687,48486
1515,00000	6761,37402
1520,00000	6831,53662
1525,00000	6898,16455
1530,00000	6961,43408
1535,00000	7021,50635
1540,00000	7078,53076
1545,00000	7132,64502
1550,00000	7183,97852
1555,00000	7232,64551
1560,00000	7278,76123
1565,00000	7322,43555
1570,00000	7363,77100
1575,00000	7402,86426
1580,00000	7439,81104
1585,00000	7474,69580
1590,00000	7507,60010
1595,00000	7538,60400
1600,00000	7567,78418
1605,00000	7595,21191
1610,00000	7620,95947
1615,00000	7645,09717
1620,00000	7667,68994
1625,00000	7688,79834
1630,00000	7708,48096
1635,00000	7726,79199
1640,00000	7743,78320
1645,00000	7759,50391
1650,00000	7773,99951
1655,00000	7787,31396
1660,00000	7799,48682
1665,00000	7810,55713
1670,00000	7820,56006
1675,00000	7829,52783
1680,00000	7837,49268
1685,00000	7844,48145
1690,00000	7850,52100
1695,00000	7855,63525
1700,00000	7859,84619
1705,00000	7863,17334
1710,00000	7865,63623
1715,00000	7867,25098
1720,00000	7868,03320
1725,00000	7867,99561
1730,00000	7867,15039
1735,00000	7865,50732
1740,00000	7863,07617
1745,00000	7859,86426
1750,00000	7855,87842
1755,00000	7851,12451
1760,00000	7845,60645
1765,00000	7839,32813
1770,00000	7832,29102
1775,00000	7824,49707
1780,00000	7815,94678
1785,00000	7806,63965
1790,00000	7796,57568
1795,00000	7785,75195
1800,00000	7774,16748
1805,00000	7761,81885
1810,00000	7748,70313
1815,00000	7734,81592
1820,00000	7720,15283
1825,00000	7704,70947
1830,00000	7688,47998
1835,00000	7671,45947
1840,00000	7653,64160
1845,00000	7635,02051
1850,00000	7615,58936
1855,00000	7595,34229
1860,00000	7574,27246
1865,00000	7552,37256
1870,00000	7529,63672
1875,00000	7506,05811
1880,00000	7481,62891
1885,00000	7456,34375
1890,00000	7430,19580
1895,00000	7403,17871
1900,00000	7375,28662
1905,00000	7346,51416
1910,00000	7316,85498
1915,00000	7286,30518
1920,00000	7254,85938
1925,00000	7222,51367
1930,00000	7189,26514
1935,00000	7155,10986
1940,00000	7120,04590
1945,00000	7084,07129
1950,00000	7047,18506
1955,00000	7009,38672
1960,00000	6970,67627
1965,00000	6931,05518
1970,00000	6890,52539
1975,00000	6849,08936
1980,00000	6806,75098
1985,00000	6763,51514
1990,00000	6719,39209
1995,00000	6674,38672
2000,00000	6628,50439
2005,00000	6581,75244
2010,00000	6534,13916
2015,00000	6485,67432
2020,00000	6436,37061
2025,00000	6386,23975
2030,00000	6335,29590
2035,00000	6283,55322
2040,00000	6231,02734
2045,00000	6177,73584
2050,00000	6123,69580
2055,00000	6068,92627
